id,degradation,patch_size,patch_churn,diff_complexity,diff_size,number_comments,number_users,number_contributors,number_core_devs,opened_by,number_of_patches,words_in_discussion,words_per_comment_in_discussion,snippets_size,mean_time_between_replies,discussion_length
1,True,13.0,681.0,105.0,886.0,1,0,1,0,employee,0,3,3.0,0,0.0,2
2,True,30.0,3274.0,435.0,3814.0,1,0,1,0,employee,0,4,4.0,0,0.0,2
4,True,22.0,744.0,37.0,381.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
5,True,5.0,362.0,13.0,116.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
6,True,5.0,1191.0,201.0,1885.0,0,0,0,0,employee,0,0,0,0,0,0
7,False,1.0,10.0,47.0,343.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
8,False,3.0,18.0,25.0,273.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
9,False,10.0,416.0,121.0,975.0,2,0,2,0,employee,0,12,6.0,0,0.0,1
10,True,4.0,487.0,43.0,491.0,1,0,1,0,employee,0,33,33.0,0,0.0,0
11,True,13.0,913.0,186.0,1589.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
15,False,17.0,357.0,125.0,1046.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
18,False,1.0,19.0,14.0,148.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
20,True,3.0,209.0,34.0,291.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
22,False,6.0,73.0,187.0,1516.0,1,0,1,0,employee,0,3,3.0,0,0.0,1
23,True,7.0,365.0,201.0,1843.0,1,0,1,0,employee,0,3,3.0,0,0.0,2
24,True,8.0,251.0,37.0,347.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
25,True,15.0,666.0,356.0,2935.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
26,True,41.0,1745.0,702.0,5710.0,0,0,0,0,employee,0,0,0,0,0,0
27,True,36.0,1122.0,425.0,3542.0,1,0,1,0,employee,0,3,3.0,0,0.0,6
28,False,48.0,142.0,748.0,6766.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
29,True,15.0,608.0,132.0,1009.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
31,False,2.0,203.0,18.0,173.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
32,True,32.0,1743.0,349.0,3435.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
33,False,21.0,449.0,97.0,1009.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
35,False,3.0,12.0,15.0,231.0,0,0,0,0,employee,0,0,0,0,0,0
36,True,16.0,1088.0,87.0,925.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
37,True,49.0,2561.0,438.0,3854.0,0,0,0,0,employee,0,0,0,0,0,4
38,True,161.0,5751.0,2154.0,18584.0,0,0,0,0,employee,0,0,0,0,0,1
39,False,1.0,264.0,26.0,265.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
41,True,59.0,1508.0,1171.0,9833.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
42,True,3.0,170.0,40.0,434.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
43,True,3.0,181.0,24.0,212.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
44,False,112.0,1965.0,1119.0,10840.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
45,False,5.0,27.0,105.0,1269.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
46,False,1.0,21.0,0.0,21.0,0,0,0,0,employee,0,0,0,0,0,0
49,False,150.0,2016.0,1505.0,13774.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
50,False,8.0,130.0,56.0,624.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
51,False,2.0,32.0,33.0,334.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
52,False,1.0,14.0,32.0,354.0,1,0,1,0,employee,0,9,9.0,0,0.0,0
53,True,25.0,954.0,210.0,2428.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
54,True,111.0,1696.0,1062.0,9503.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
55,False,1.0,28.0,0.0,117.0,0,0,0,0,employee,0,0,0,0,0,0
56,False,22.0,189.0,531.0,3500.0,0,0,0,0,employee,0,0,0,0,0,0
57,True,8.0,376.0,111.0,1074.0,2,0,2,0,employee,0,8,4.0,0,0.0,0
58,False,4.0,24.0,0.0,4.0,0,0,0,0,employee,0,0,0,0,0,0
59,True,84.0,1541.0,825.0,8317.0,2,0,1,0,employee,1,28,14.0,378,0.5,2
60,True,10.0,311.0,138.0,1604.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
61,False,29.0,2497.0,224.0,2025.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
62,False,13.0,241.0,132.0,1459.0,2,0,2,0,employee,0,6,3.0,0,0.0,0
63,True,14.0,733.0,240.0,1860.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
65,True,78.0,2722.0,745.0,7589.0,3,0,2,0,employee,0,36,12.0,0,2.0,7
66,True,49.0,1824.0,212.0,1873.0,1,0,1,0,employee,0,3,3.0,0,0.0,2
67,False,15.0,296.0,9.0,108.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
68,True,36.0,2858.0,586.0,5580.0,1,0,1,0,employee,0,3,3.0,0,0.0,5
69,False,77.0,2252.0,484.0,4475.0,1,0,1,0,employee,0,3,3.0,0,0.0,2
70,False,2.0,14.0,8.0,97.0,0,0,0,0,employee,0,0,0,0,0,0
71,True,244.0,4768.0,3128.0,29005.0,0,0,0,0,employee,0,0,0,0,0,1
72,True,9.0,444.0,72.0,572.0,2,0,2,0,employee,0,11,5.5,0,0.0,0
73,True,118.0,5690.0,764.0,8370.0,2,0,2,0,employee,0,5,2.5,0,1.5,12
74,True,111.0,4205.0,1236.0,9306.0,1,0,1,0,employee,0,3,3.0,0,0.0,1
75,False,299.0,0.0,-28.0,-294.0,0,0,0,0,employee,0,0,0,0,0,0
76,True,7.0,91.0,42.0,429.0,0,0,0,0,employee,0,0,0,0,0,0
77,True,36.0,946.0,623.0,4425.0,2,0,1,0,employee,0,5,2.5,0,0.0,0
78,True,4.0,481.0,52.0,377.0,1,0,1,0,employee,0,4,4.0,0,0.0,1
79,False,12.0,69.0,234.0,2011.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
80,False,7.0,419.0,67.0,543.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
81,False,17.0,322.0,156.0,1901.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
82,True,52.0,3116.0,587.0,5747.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
84,False,3.0,105.0,100.0,878.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
85,True,5.0,249.0,130.0,1285.0,0,0,0,0,employee,0,0,0,0,0,0
86,False,14.0,196.0,96.0,1158.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
87,False,3.0,195.0,9.0,179.0,0,0,0,0,employee,0,0,0,0,0,1
88,True,2.0,8.0,155.0,998.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
89,False,7.0,761.0,39.0,515.0,0,0,0,0,employee,0,0,0,0,0,0
90,True,11.0,187.0,30.0,400.0,1,0,1,0,employee,0,3,3.0,0,0.0,6
93,True,15.0,717.0,55.0,624.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
94,False,1.0,2.0,2.0,16.0,0,0,0,0,employee,0,0,0,0,0,0
95,True,5.0,107.0,159.0,1317.0,0,0,0,0,employee,0,0,0,0,0,0
97,True,12.0,234.0,166.0,1365.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
98,True,2.0,38.0,14.0,154.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
99,False,19.0,657.0,295.0,2536.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
100,True,4.0,337.0,45.0,456.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
103,False,1.0,11.0,36.0,243.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
105,False,46.0,1322.0,754.0,6130.0,2,0,2,0,employee,0,5,2.5,0,0.0,0
106,True,94.0,2907.0,1248.0,9282.0,0,0,0,0,employee,0,0,0,0,0,3
107,False,11.0,306.0,173.0,1381.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
108,True,3.0,55.0,5.0,57.0,0,0,0,0,employee,0,0,0,0,0,0
109,False,39.0,1066.0,601.0,5155.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
110,True,57.0,2875.0,559.0,5594.0,1,0,1,0,employee,0,3,3.0,0,0.0,1
111,False,151.0,2128.0,760.0,7606.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
112,True,28.0,927.0,500.0,4250.0,0,0,0,0,employee,0,0,0,0,0,0
113,False,17.0,58.0,232.0,1744.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
114,True,10.0,273.0,26.0,329.0,0,0,0,0,employee,0,0,0,0,0,0
115,True,15.0,449.0,162.0,1056.0,0,0,0,0,employee,0,0,0,0,0,0
117,False,34.0,808.0,206.0,2342.0,2,0,2,0,employee,0,13,6.5,0,0.0,4
118,False,33.0,638.0,380.0,2651.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
119,False,3.0,161.0,18.0,120.0,0,0,0,0,employee,0,0,0,0,0,2
120,False,27.0,798.0,360.0,3766.0,2,0,2,0,employee,0,11,5.5,0,0.0,0
121,False,36.0,1279.0,326.0,3697.0,0,0,0,0,employee,0,0,0,0,0,7
122,False,30.0,3661.0,600.0,5152.0,2,0,2,0,employee,0,8,4.0,0,0.0,7
123,True,9.0,144.0,34.0,533.0,0,0,0,0,employee,0,0,0,0,0,0
124,True,12.0,328.0,116.0,1390.0,1,0,1,0,employee,0,7,7.0,0,0.0,0
125,False,1.0,11.0,39.0,529.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
126,True,27.0,1104.0,269.0,2947.0,3,0,3,0,employee,0,33,11.0,0,1.3333333333333333,4
127,True,51.0,1580.0,789.0,5904.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
128,False,36.0,1279.0,326.0,3697.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
130,False,2.0,33.0,31.0,291.0,1,0,1,0,employee,0,16,16.0,0,0.0,0
131,False,92.0,1840.0,1004.0,9262.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
132,False,7.0,177.0,102.0,928.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
133,False,1.0,4.0,24.0,182.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
134,False,2.0,4.0,81.0,946.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
136,True,20.0,672.0,383.0,3343.0,1,0,1,0,employee,0,7,7.0,0,0.0,0
137,False,11.0,240.0,303.0,3122.0,0,0,0,0,employee,0,0,0,0,0,0
138,False,1.0,4.0,52.0,395.0,0,0,0,0,employee,0,0,0,0,0,0
139,False,1.0,6.0,31.0,192.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
142,True,21.0,680.0,384.0,3179.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
143,False,1.0,29.0,69.0,448.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
144,False,11.0,629.0,90.0,790.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
145,True,176.0,9580.0,2067.0,20117.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
146,True,13.0,147.0,309.0,3230.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
147,False,1.0,22.0,5.0,104.0,0,0,0,0,employee,0,0,0,0,0,0
148,False,21.0,410.0,119.0,1118.0,0,0,0,0,employee,0,0,0,0,0,0
149,False,15.0,760.0,200.0,1840.0,1,0,1,0,employee,0,8,8.0,0,0.0,0
150,False,11.0,244.0,339.0,3070.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
151,False,97.0,608.0,1337.0,12068.0,2,0,2,0,employee,0,5,2.5,0,0.0,0
153,True,36.0,1197.0,545.0,4562.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
154,False,1.0,4.0,35.0,283.0,0,0,0,0,employee,0,0,0,0,0,0
155,False,7.0,98.0,90.0,1167.0,0,0,0,0,employee,0,0,0,0,0,0
156,False,1.0,6.0,18.0,130.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
157,False,27.0,428.0,505.0,5264.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
159,False,10.0,20.0,15.0,246.0,3,0,2,0,employee,0,8,2.6666666666666665,0,0.0,0
161,False,2.0,30.0,142.0,1256.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
162,False,2.0,4.0,32.0,312.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
163,False,3.0,32.0,33.0,218.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
164,False,2.0,11.0,28.0,199.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
165,True,48.0,1018.0,371.0,3877.0,1,0,1,0,employee,0,21,21.0,0,0.0,0
166,True,8.0,170.0,204.0,2037.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
167,False,3.0,65.0,24.0,191.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
168,False,4.0,31.0,181.0,1629.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
169,False,15.0,252.0,219.0,2029.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
171,False,2.0,11.0,1.0,7.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
172,True,109.0,2435.0,1423.0,15406.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
174,True,24.0,586.0,200.0,1974.0,2,0,2,0,employee,0,6,3.0,0,0.0,0
175,True,18.0,881.0,337.0,2412.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
176,False,1.0,11.0,0.0,5.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
177,True,4.0,64.0,26.0,264.0,3,0,3,0,employee,0,32,10.666666666666666,0,0.0,0
178,True,10.0,306.0,65.0,804.0,0,0,0,0,employee,0,0,0,0,0,0
179,False,1.0,33.0,18.0,127.0,0,0,0,0,employee,0,0,0,0,0,0
181,False,6.0,123.0,235.0,2032.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
182,True,171.0,4457.0,2090.0,22361.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
183,False,3.0,32.0,16.0,159.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
185,False,1.0,2.0,0.0,0.0,0,0,0,0,employee,0,0,0,0,0,0
186,False,1.0,4.0,9.0,167.0,0,0,0,0,employee,0,0,0,0,0,0
187,True,21.0,755.0,211.0,1324.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
188,True,22.0,531.0,215.0,2919.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
191,False,67.0,1005.0,891.0,8202.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
194,False,3.0,18.0,17.0,188.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
195,True,1.0,388.0,32.0,354.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
196,True,3.0,58.0,36.0,257.0,1,0,1,0,employee,0,3,3.0,0,0.0,1
197,False,1.0,6.0,0.0,0.0,0,0,0,0,employee,0,0,0,0,0,0
198,False,7.0,82.0,77.0,872.0,0,0,0,0,employee,0,0,0,0,0,0
199,False,1.0,8.0,0.0,-2.0,0,0,0,0,employee,0,0,0,0,0,0
200,True,15.0,177.0,320.0,2493.0,1,0,1,0,employee,0,3,3.0,0,0.0,3
203,False,9.0,416.0,69.0,786.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
204,False,3.0,31.0,23.0,443.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
205,True,34.0,560.0,462.0,4823.0,2,0,1,0,employee,0,6,3.0,0,0.0,0
206,False,1.0,134.0,65.0,513.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
207,False,206.0,7098.0,2036.0,18742.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
208,False,3.0,40.0,49.0,518.0,0,0,0,0,employee,0,0,0,0,0,0
209,False,4.0,26.0,8.0,80.0,0,0,0,0,employee,0,0,0,0,0,0
210,False,4.0,31.0,22.0,291.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
211,False,16.0,316.0,206.0,1942.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
212,True,52.0,2471.0,450.0,5047.0,3,0,3,0,employee,0,27,9.0,0,4.333333333333333,14
213,True,25.0,1034.0,371.0,3300.0,0,0,0,0,employee,0,0,0,0,0,0
214,False,5.0,38.0,138.0,1116.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
215,False,4.0,36.0,72.0,787.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
217,False,6.0,41.0,120.0,1192.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
218,True,10.0,300.0,54.0,422.0,1,0,1,0,employee,0,6,6.0,0,0.0,4
219,True,21.0,769.0,432.0,2876.0,0,0,0,0,employee,0,0,0,0,0,1
220,False,3.0,44.0,50.0,376.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
221,False,36.0,1388.0,299.0,3150.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
222,False,2.0,11.0,8.0,117.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
223,True,17.0,297.0,351.0,3274.0,0,0,0,0,employee,0,0,0,0,0,0
224,False,2.0,39.0,53.0,422.0,0,0,0,0,employee,0,0,0,0,0,0
225,False,2.0,44.0,59.0,556.0,0,0,0,0,employee,0,0,0,0,0,0
227,False,3.0,28.0,52.0,430.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
228,False,2.0,214.0,108.0,898.0,1,0,1,0,employee,0,3,3.0,0,0.0,2
229,False,1.0,16.0,99.0,896.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
230,True,29.0,1395.0,-20.0,-2581.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
232,True,4.0,152.0,186.0,1046.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
233,False,6.0,125.0,227.0,1118.0,0,0,0,0,employee,0,0,0,0,0,0
235,False,6.0,153.0,26.0,218.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
238,True,8.0,494.0,94.0,789.0,0,0,0,0,employee,0,0,0,0,0,0
239,False,11.0,406.0,204.0,1534.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
241,True,6.0,194.0,152.0,1481.0,0,0,0,0,employee,0,0,0,0,0,0
242,True,6.0,194.0,152.0,1481.0,0,0,0,0,employee,0,0,0,0,0,0
244,False,1.0,2.0,34.0,264.0,2,0,2,0,employee,0,5,2.5,0,0.0,0
245,False,28.0,264.0,702.0,6559.0,0,0,0,0,employee,0,0,0,0,0,0
246,False,29.0,766.0,494.0,3915.0,0,0,0,0,employee,0,0,0,0,0,0
248,False,1.0,24.0,22.0,152.0,0,0,0,0,employee,0,0,0,0,0,0
249,False,3.0,62.0,18.0,276.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
251,False,11.0,257.0,254.0,1875.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
253,False,4.0,74.0,129.0,948.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
254,False,3.0,25.0,23.0,342.0,0,0,0,0,employee,0,0,0,0,0,0
255,True,5.0,77.0,13.0,171.0,0,0,0,0,employee,0,0,0,0,0,0
256,True,5.0,237.0,139.0,1092.0,2,0,2,0,employee,0,9,4.5,0,0.0,3
257,False,1.0,3.0,9.0,89.0,0,0,0,0,employee,0,0,0,0,0,0
258,True,7.0,204.0,413.0,3017.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
259,True,4.0,115.0,-102.0,-1488.0,0,0,0,0,employee,0,0,0,0,0,1
264,False,2.0,25.0,117.0,1043.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
265,False,1.0,3.0,-1.0,-21.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
266,False,1.0,2.0,84.0,616.0,0,0,0,0,employee,0,0,0,0,0,0
267,True,4.0,27.0,92.0,875.0,0,0,0,0,employee,0,0,0,0,0,0
268,True,12.0,260.0,325.0,1871.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
269,False,3.0,42.0,137.0,1120.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
270,False,3.0,35.0,106.0,862.0,0,0,0,0,employee,0,0,0,0,0,0
272,False,8.0,79.0,143.0,1533.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
274,False,8.0,98.0,181.0,1433.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
275,False,1.0,92.0,38.0,294.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
276,True,14.0,5168.0,737.0,5448.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
277,False,4.0,228.0,94.0,721.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
278,False,3.0,47.0,57.0,462.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
279,False,1.0,125.0,0.0,0.0,0,0,0,0,employee,0,0,0,0,0,0
280,False,1.0,22.0,77.0,611.0,0,0,0,0,employee,0,0,0,0,0,0
281,False,2.0,37.0,25.0,250.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
282,False,1.0,2.0,38.0,294.0,0,0,0,0,employee,0,0,0,0,0,0
288,False,13.0,168.0,414.0,2968.0,0,0,0,0,employee,0,0,0,0,0,0
290,False,1.0,2.0,28.0,236.0,0,0,0,0,employee,0,0,0,0,0,0
292,False,1.0,7.0,2.0,53.0,0,0,0,0,employee,0,0,0,0,0,0
293,True,21.0,699.0,276.0,2991.0,0,0,0,0,employee,0,0,0,0,0,0
296,False,1.0,7.0,106.0,958.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
298,True,54.0,2236.0,538.0,4575.0,3,0,2,0,employee,0,13,4.333333333333333,0,0.0,1
299,False,12.0,129.0,198.0,1809.0,0,0,0,0,employee,0,0,0,0,0,0
302,False,6.0,192.0,14.0,145.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
303,True,6.0,687.0,93.0,940.0,0,0,0,0,employee,0,0,0,0,0,5
304,False,2.0,24.0,29.0,215.0,0,0,0,0,employee,0,0,0,0,0,0
305,False,7.0,138.0,17.0,356.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
307,False,10.0,102.0,204.0,1258.0,0,0,0,0,employee,0,0,0,0,0,0
308,False,3.0,362.0,327.0,2239.0,1,0,1,0,employee,0,3,3.0,0,0.0,3
310,True,7.0,672.0,126.0,981.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
311,False,2.0,12.0,273.0,1751.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
312,False,13.0,282.0,278.0,3111.0,1,0,1,0,employee,0,14,14.0,0,0.0,0
313,False,1.0,19.0,30.0,357.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
314,False,1.0,2.0,12.0,128.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
315,False,1.0,23.0,30.0,288.0,0,0,0,0,employee,0,0,0,0,0,0
316,False,3.0,30.0,120.0,879.0,2,0,2,0,employee,0,5,2.5,0,0.0,0
317,True,38.0,2278.0,596.0,6390.0,1,0,1,0,employee,0,4,4.0,0,0.0,8
318,False,3.0,62.0,307.0,2111.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
319,False,30.0,604.0,387.0,3235.0,2,0,1,0,employee,0,7,3.5,0,0.0,0
320,False,3.0,75.0,10.0,169.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
322,False,10.0,187.0,176.0,1773.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
323,False,2.0,24.0,62.0,758.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
325,True,6.0,158.0,92.0,1073.0,1,0,1,0,employee,0,3,3.0,0,0.0,2
326,True,2.0,98.0,17.0,236.0,0,0,0,0,employee,0,0,0,0,0,0
329,False,1.0,37.0,76.0,630.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
333,False,7.0,216.0,130.0,976.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
334,False,1.0,4.0,46.0,295.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
335,True,20.0,534.0,814.0,6642.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
337,False,1.0,4.0,32.0,370.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
338,False,1.0,2.0,12.0,120.0,0,0,0,0,employee,0,0,0,0,0,0
339,False,1.0,2.0,2.0,20.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
341,False,4.0,64.0,42.0,317.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
342,False,1.0,12.0,77.0,632.0,0,0,0,0,employee,0,0,0,0,0,0
343,True,20.0,998.0,296.0,2789.0,0,0,0,0,employee,0,0,0,0,0,0
345,False,1.0,28.0,20.0,146.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
347,False,45.0,508.0,638.0,6783.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
348,True,5.0,247.0,288.0,2122.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
349,False,10.0,140.0,158.0,1714.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
350,True,70.0,428.0,618.0,6118.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
352,False,29.0,525.0,293.0,2635.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
353,False,6.0,63.0,70.0,603.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
355,False,4.0,181.0,159.0,1432.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
356,False,2.0,50.0,40.0,407.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
359,True,13.0,1494.0,613.0,4900.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
360,True,2.0,73.0,39.0,296.0,2,0,2,0,employee,0,5,2.5,0,0.0,0
361,True,2.0,64.0,119.0,1009.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
363,False,13.0,349.0,185.0,1293.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
365,False,1.0,30.0,123.0,824.0,0,0,0,0,employee,0,0,0,0,0,0
369,False,5.0,23.0,93.0,1022.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
370,True,95.0,3823.0,879.0,7946.0,4,0,2,0,employee,0,38,9.5,0,0.25,1
371,True,17.0,1389.0,190.0,2226.0,6,0,2,0,employee,0,109,18.166666666666668,0,2.6666666666666665,19
372,False,5.0,30.0,105.0,981.0,1,0,1,0,employee,0,3,3.0,0,0.0,1
374,True,108.0,2524.0,1337.0,11612.0,2,0,2,0,employee,0,19,9.5,0,1.5,4
375,True,4.0,79.0,37.0,353.0,1,0,1,0,employee,0,13,13.0,0,0.0,0
376,False,2.0,4.0,99.0,763.0,0,0,0,0,employee,0,0,0,0,0,0
377,False,1.0,2.0,0.0,2.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
378,False,2.0,29.0,-127.0,-1647.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
380,False,2.0,39.0,54.0,470.0,0,0,0,0,employee,0,0,0,0,0,0
381,True,4.0,74.0,13.0,188.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
383,True,11.0,403.0,101.0,1339.0,1,0,1,0,employee,0,3,3.0,0,0.0,12
384,False,3.0,40.0,41.0,538.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
385,False,14.0,198.0,211.0,1794.0,2,0,2,0,employee,0,7,3.5,0,0.0,0
386,True,67.0,3448.0,2004.0,14780.0,3,0,2,0,employee,0,15,5.0,0,1.6666666666666667,6
390,False,9.0,330.0,183.0,1415.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
391,True,11.0,761.0,133.0,1022.0,2,0,2,0,employee,0,9,4.5,0,0.0,0
392,False,3.0,150.0,0.0,-2.0,0,0,0,0,employee,0,0,0,0,0,0
