id,degradation,patch_size,patch_churn,diff_complexity,diff_size,number_comments,number_users,number_contributors,number_core_devs,opened_by,number_of_patches,words_in_discussion,words_per_comment_in_discussion,snippets_size,mean_time_between_replies,discussion_length
15082,False,2.0,64.0,132.0,761.0,6,0,0,2,employee,0,43,7.166666666666667,0,0.3333333333333333,2
15090,False,2.0,27.0,10.0,71.0,2,0,1,1,employee,0,8,4.0,0,1.5,0
15094,False,5.0,25.0,20.0,392.0,2,0,1,1,employee,0,20,10.0,0,0.0,0
15098,False,4.0,12.0,90.0,711.0,1,0,1,0,employee,0,10,10.0,0,0.0,0
15109,True,4.0,95.0,224.0,1281.0,4,0,0,2,employee,0,28,7.0,0,0.0,1
15111,True,99.0,3198.0,5406.0,44890.0,2,0,0,1,employee,0,13,6.5,0,0.0,10
15113,True,5.0,1477.0,546.0,2837.0,5,0,2,1,employee,0,38,7.6,0,0.0,0
15114,True,11.0,95.0,216.0,2436.0,19,2,1,4,employee,3,380,20.0,3379,11.736842105263158,231
15121,False,7.0,160.0,66.0,741.0,3,0,1,1,employee,0,37,12.333333333333334,0,0.0,0
15127,False,6.0,192.0,54.0,916.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
15130,False,4.0,30.0,91.0,751.0,2,0,1,1,employee,0,8,4.0,0,0.0,0
15131,True,595.0,23174.0,5708.0,54924.0,0,0,0,0,employee,0,0,0,0,0,0
15132,True,3.0,105.0,37.0,475.0,4,0,1,2,employee,0,15,3.75,0,0.0,0
15133,False,34.0,1187.0,248.0,2715.0,11,0,1,2,employee,1,155,14.090909090909092,120,0.2727272727272727,6
15141,True,8.0,95.0,76.0,935.0,5,0,0,2,employee,0,36,7.2,0,4.0,27
15142,False,3.0,180.0,228.0,1324.0,2,0,0,1,employee,0,7,3.5,0,0.0,1
15144,False,2.0,107.0,126.0,904.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
15151,False,4.0,48.0,157.0,2612.0,5,0,1,2,employee,0,31,6.2,0,1.8,9
15156,False,6.0,132.0,428.0,2439.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
15157,True,12.0,614.0,374.0,1888.0,6,0,0,2,employee,0,80,13.333333333333334,0,0.8333333333333334,7
15158,False,2.0,137.0,28.0,266.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15163,False,4.0,144.0,63.0,451.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15166,False,3.0,71.0,35.0,412.0,2,0,0,2,employee,0,4,2.0,0,0.0,1
15167,False,2.0,20.0,19.0,197.0,2,0,1,1,employee,0,10,5.0,0,0.5,1
15172,False,13.0,775.0,73.0,590.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15175,False,15.0,348.0,686.0,6394.0,2,0,1,1,employee,0,14,7.0,0,0.5,2
15177,False,35.0,175.0,2233.0,14476.0,3,0,2,1,employee,0,15,5.0,0,0.0,2
15181,False,1.0,8.0,53.0,310.0,3,0,2,1,employee,0,26,8.666666666666666,0,0.3333333333333333,1
15184,False,2.0,25.0,52.0,458.0,1,0,0,1,employee,0,4,4.0,0,0.0,0
15187,False,42.0,127.0,1919.0,15539.0,6,0,3,1,employee,0,73,12.166666666666666,0,0.0,0
15192,True,15.0,1324.0,245.0,2001.0,17,0,2,3,employee,1,842,49.529411764705884,2374,0.5294117647058824,12
15193,False,1.0,10.0,116.0,531.0,1,0,0,1,employee,0,5,5.0,0,0.0,9
15200,False,2.0,31.0,100.0,597.0,5,0,0,3,employee,0,47,9.4,0,0.2,2
15202,True,2.0,337.0,46.0,641.0,5,1,2,2,employee,2,203,40.6,5526,3.0,0
15203,True,17.0,1073.0,156.0,1956.0,11,0,2,2,employee,0,239,21.727272727272727,0,1.1818181818181819,15
15212,False,1.0,21.0,48.0,339.0,1,0,0,1,employee,0,6,6.0,0,0.0,1
15215,False,2.0,76.0,88.0,579.0,1,0,0,1,employee,0,4,4.0,0,0.0,0
15216,False,3.0,254.0,214.0,1396.0,2,0,1,0,employee,0,9,4.5,0,0.0,3
15217,False,1.0,21.0,61.0,390.0,2,0,0,1,employee,0,18,9.0,0,0.0,0
15221,False,1.0,20.0,73.0,560.0,4,0,0,3,employee,0,149,37.25,0,16.25,0
15223,False,1.0,3.0,2.0,68.0,2,0,0,1,employee,0,29,14.5,0,2.5,0
15228,False,2.0,25.0,32.0,285.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15233,True,83.0,359.0,968.0,7426.0,15,0,2,3,employee,0,645,43.0,0,0.0,0
15234,False,3.0,24.0,248.0,1771.0,4,0,1,1,employee,0,36,9.0,0,0.5,3
15235,False,21.0,299.0,817.0,6709.0,5,0,1,1,employee,0,52,10.4,0,1.0,7
15243,False,5.0,110.0,185.0,1954.0,6,0,1,2,employee,3,237,39.5,558,1.3333333333333333,10
15245,False,5.0,56.0,373.0,2121.0,1,0,0,1,employee,0,2,2.0,0,0.0,3
15250,False,1.0,10.0,83.0,338.0,2,0,0,2,employee,0,10,5.0,0,0.0,3
15251,False,3.0,365.0,67.0,601.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
15252,False,2.0,44.0,65.0,591.0,3,0,1,2,employee,1,143,47.666666666666664,2641,0.0,0
15253,True,4.0,95.0,66.0,642.0,3,0,1,2,employee,1,103,34.333333333333336,2804,1.0,0
15254,False,8.0,304.0,0.0,0.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
15259,False,3.0,11.0,273.0,1615.0,4,0,2,1,employee,0,31,7.75,0,3.75,0
15262,True,11.0,512.0,260.0,2496.0,2,0,1,1,employee,0,6,3.0,0,0.5,0
15266,False,1.0,4.0,15.0,99.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15278,True,330.0,7063.0,13038.0,109679.0,20,1,2,2,employee,1,426,21.3,883,1.55,10
15281,True,21.0,939.0,1246.0,9291.0,6,0,1,1,employee,0,97,16.166666666666668,0,0.8333333333333334,10
15283,True,52.0,1365.0,870.0,7434.0,3,0,0,2,employee,0,65,21.666666666666668,0,0.3333333333333333,2
15289,False,1.0,3.0,111.0,446.0,2,0,1,1,employee,0,4,2.0,0,0.0,0
15293,True,5.0,163.0,114.0,769.0,3,0,0,2,employee,0,27,9.0,0,0.3333333333333333,2
15299,True,35.0,556.0,1954.0,17756.0,6,0,1,2,employee,0,159,26.5,0,0.5,3
15300,True,6.0,62.0,94.0,993.0,2,0,0,2,employee,0,12,6.0,0,0.0,0
15305,False,3.0,90.0,151.0,1561.0,1,0,0,1,employee,0,11,11.0,0,0.0,1
15308,False,4.0,179.0,295.0,1818.0,2,0,1,1,employee,0,4,2.0,0,0.0,0
15309,False,1.0,10.0,54.0,518.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
15310,False,15.0,438.0,68.0,1112.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
15311,False,1.0,6.0,82.0,459.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
15313,False,59.0,1051.0,3330.0,23197.0,4,0,2,1,employee,0,32,8.0,0,1.25,6
15318,False,1.0,3.0,16.0,150.0,3,0,2,1,employee,0,19,6.333333333333333,0,0.0,0
15319,False,4.0,57.0,267.0,1859.0,2,0,2,0,employee,0,4,2.0,0,0.0,0
15321,False,2.0,16.0,31.0,223.0,2,0,1,1,employee,0,13,6.5,0,0.0,0
15324,False,8.0,369.0,468.0,2424.0,4,0,0,2,employee,0,21,5.25,0,0.0,1
15328,True,36.0,950.0,571.0,7020.0,3,0,2,0,employee,0,25,8.333333333333334,0,0.0,1
15330,True,653.0,23500.0,30002.0,239304.0,2,0,1,1,employee,0,36,18.0,0,0.0,54
15336,True,588.0,35774.0,23281.0,173232.0,5,0,1,1,employee,0,101,20.2,0,0.0,1
15337,False,3.0,46.0,256.0,1290.0,1,0,1,0,employee,0,17,17.0,0,0.0,0
15344,False,3.0,208.0,89.0,692.0,3,0,1,1,employee,0,33,11.0,0,0.3333333333333333,1
15347,True,68.0,3027.0,2391.0,19886.0,8,0,2,1,employee,0,104,13.0,0,1.125,26
15350,False,4.0,116.0,206.0,1433.0,5,0,1,2,employee,0,84,16.8,0,19.4,98
15354,False,38.0,467.0,718.0,7790.0,15,1,3,5,employee,0,238,15.866666666666667,0,22.066666666666666,0
15356,False,59.0,8482.0,0.0,0.0,6,0,2,3,employee,0,90,15.0,0,15.833333333333334,0
15358,True,24.0,838.0,908.0,6785.0,1,0,0,1,employee,0,4,4.0,0,0.0,1
15360,False,1.0,8.0,45.0,258.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15363,True,2.0,84.0,159.0,1092.0,7,0,0,2,employee,0,60,8.571428571428571,0,0.42857142857142855,4
15364,False,17.0,746.0,782.0,10138.0,1,0,1,0,employee,0,2,2.0,0,0.0,1
15368,False,3.0,389.0,280.0,1833.0,2,0,0,2,employee,0,11,5.5,0,0.0,4
15371,False,18.0,231.0,997.0,6601.0,5,1,0,2,employee,0,46,9.2,0,23.0,10
15372,False,47.0,840.0,1714.0,18573.0,5,0,2,1,employee,0,141,28.2,0,2.2,17
15376,False,12.0,211.0,860.0,5484.0,4,0,0,2,employee,0,43,10.75,0,0.0,4
15378,False,20.0,138.0,849.0,6598.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15379,False,1.0,1.0,46.0,415.0,3,0,0,2,employee,0,33,11.0,0,0.3333333333333333,32
15391,False,1.0,40.0,38.0,397.0,1,0,1,0,employee,0,2,2.0,0,0.0,2
15393,False,3.0,22.0,76.0,960.0,4,0,1,2,employee,0,31,7.75,0,0.0,3
15395,True,1013.0,8679.0,35205.0,294920.0,22,0,4,4,employee,0,531,24.136363636363637,0,0.3181818181818182,7
15398,False,2.0,99.0,80.0,621.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15401,False,7.0,301.0,612.0,4966.0,5,0,1,2,employee,0,89,17.8,0,1.0,6
15402,False,8.0,119.0,852.0,6408.0,4,0,2,1,employee,0,17,4.25,0,0.0,0
15415,True,29.0,1416.0,372.0,3296.0,12,0,3,2,employee,0,327,27.25,0,0.25,4
15420,True,19.0,454.0,1136.0,7892.0,6,0,2,1,employee,0,34,5.666666666666667,0,0.0,0
15428,False,2.0,61.0,143.0,903.0,2,0,0,2,employee,0,13,6.5,0,0.0,1
15429,False,2.0,17.0,14.0,148.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
15434,True,23.0,1377.0,468.0,4316.0,2,0,1,1,employee,0,8,4.0,0,0.0,1
15442,True,12.0,245.0,1001.0,5011.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
15443,False,1.0,1.0,91.0,560.0,1,0,0,1,employee,0,4,4.0,0,0.0,0
15446,False,11.0,226.0,482.0,3360.0,7,0,1,2,employee,0,106,15.142857142857142,0,2.0,15
15449,False,1.0,1.0,39.0,247.0,2,0,0,2,employee,0,9,4.5,0,0.0,0
15456,False,1.0,170.0,35.0,299.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
15457,False,2.0,78.0,48.0,682.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
15461,False,1.0,34.0,162.0,860.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
15468,False,1.0,73.0,37.0,328.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
15475,False,4.0,262.0,417.0,2981.0,2,0,1,1,employee,0,11,5.5,0,0.0,0
15476,False,2.0,89.0,73.0,483.0,5,0,2,1,employee,0,52,10.4,0,0.0,0
15479,True,2.0,62.0,308.0,1706.0,2,0,2,0,employee,0,5,2.5,0,0.0,0
15480,False,26.0,56.0,1619.0,8860.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
15488,False,150.0,1360.0,6426.0,42153.0,1,0,0,1,employee,0,3,3.0,0,0.0,6
15489,False,2.0,82.0,180.0,1304.0,11,0,2,2,employee,4,214,19.454545454545453,869,0.0,0
15494,False,3.0,39.0,220.0,2242.0,3,0,0,2,employee,0,37,12.333333333333334,0,0.0,0
15495,False,7.0,90.0,702.0,5120.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15506,False,2.0,39.0,46.0,615.0,3,0,3,0,employee,0,8,2.6666666666666665,0,0.0,0
15508,False,2.0,144.0,170.0,1054.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
15509,False,3.0,46.0,176.0,1302.0,4,0,1,1,employee,0,62,15.5,0,0.0,0
15510,False,1.0,29.0,37.0,329.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
15511,False,26.0,520.0,1341.0,9753.0,3,0,2,0,employee,0,27,9.0,0,0.0,0
15513,False,1.0,8.0,44.0,348.0,2,0,1,1,employee,0,5,2.5,0,0.0,0
15516,True,3.0,50.0,137.0,2758.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15519,False,3.0,115.0,166.0,1834.0,3,0,1,1,employee,0,24,8.0,0,0.0,0
15522,False,153.0,0.0,0.0,0.0,5,0,2,2,employee,0,37,7.4,0,0.0,0
15527,False,2.0,19.0,62.0,518.0,1,0,0,1,employee,0,3,3.0,0,0.0,0
15535,True,2.0,64.0,425.0,3023.0,4,0,2,1,employee,0,82,20.5,0,0.0,0
15539,True,46.0,1351.0,1764.0,16010.0,3,0,1,1,employee,0,34,11.333333333333334,0,0.0,4
15545,False,12.0,239.0,60.0,999.0,5,0,2,1,employee,0,80,16.0,0,0.0,0
15546,False,60.0,846.0,934.0,14695.0,3,0,1,1,employee,0,68,22.666666666666668,0,0.0,2
15551,True,47.0,2172.0,800.0,7418.0,6,0,0,2,employee,0,157,26.166666666666668,0,0.0,24
15561,True,4.0,137.0,9.0,200.0,1,0,1,0,employee,0,13,13.0,0,0.0,0
15564,True,780.0,29590.0,8163.0,77727.0,0,0,0,0,employee,0,0,0,0,0,0
15565,True,8.0,433.0,100.0,1395.0,3,0,1,2,employee,0,73,24.333333333333332,0,0.3333333333333333,1
15566,True,42.0,1686.0,1763.0,12477.0,2,0,1,0,employee,0,12,6.0,0,0.0,0
15571,False,4.0,78.0,226.0,3061.0,3,0,1,2,employee,0,44,14.666666666666666,0,3.0,0
15572,False,2.0,44.0,209.0,1297.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15573,False,10.0,108.0,922.0,9318.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15574,False,11.0,606.0,1106.0,8107.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15575,False,19.0,309.0,640.0,4869.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
15577,True,7.0,762.0,271.0,2058.0,3,0,0,2,employee,0,9,3.0,0,0.0,0
15584,False,26.0,385.0,1694.0,14972.0,2,0,2,0,employee,0,18,9.0,0,0.0,0
15585,False,4.0,114.0,196.0,1393.0,6,0,3,0,employee,0,94,15.666666666666666,0,2.6666666666666665,17
15588,False,93.0,2912.0,812.0,8486.0,3,0,2,0,employee,0,44,14.666666666666666,0,0.3333333333333333,1
15592,False,2.0,32.0,72.0,697.0,2,0,2,0,employee,0,6,3.0,0,0.0,0
15593,False,9.0,583.0,100.0,1284.0,4,0,0,2,employee,0,32,8.0,0,0.0,0
15594,False,8.0,179.0,727.0,6585.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15595,False,1.0,2.0,4.0,56.0,0,0,0,0,employee,0,0,0,0,0,0
15596,False,1.0,2.0,4.0,56.0,0,0,0,0,employee,0,0,0,0,0,0
15598,False,1.0,2.0,4.0,56.0,1,0,1,0,employee,0,2,2.0,0,0.0,6
15602,False,7.0,655.0,200.0,1569.0,1,0,0,1,employee,0,2,2.0,0,0.0,1
15605,False,2.0,12.0,18.0,168.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15610,True,7.0,248.0,62.0,822.0,3,0,0,2,employee,0,80,26.666666666666668,0,0.0,0
15614,False,45.0,3276.0,1364.0,11688.0,5,0,3,0,employee,0,60,12.0,0,2.8,15
15617,False,3.0,39.0,100.0,724.0,2,0,1,1,employee,0,12,6.0,0,0.0,0
15618,False,1.0,2.0,13.0,126.0,3,0,1,1,employee,0,18,6.0,0,0.0,0
15633,False,3.0,103.0,364.0,1927.0,3,0,2,1,employee,0,23,7.666666666666667,0,0.0,0
15636,False,2.0,27.0,52.0,385.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15646,False,2.0,93.0,18.0,257.0,2,0,0,1,employee,0,7,3.5,0,5.5,11
15647,True,6.0,213.0,108.0,840.0,2,0,0,1,employee,0,11,5.5,0,5.5,11
15661,True,6.0,373.0,62.0,768.0,7,0,1,1,employee,0,263,37.57142857142857,0,3.142857142857143,28
15663,False,47.0,2824.0,2267.0,18199.0,1,0,0,1,employee,0,2,2.0,0,0.0,10
15664,False,5.0,44.0,393.0,2102.0,1,0,1,0,employee,0,2,2.0,0,0.0,3
15671,True,7.0,656.0,261.0,2168.0,12,0,2,3,employee,1,153,12.75,416,8.25,207
15678,False,14.0,326.0,255.0,1488.0,3,0,2,1,employee,0,15,5.0,0,4.0,0
15679,False,6.0,53.0,288.0,2003.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
15684,False,11.0,64.0,641.0,3415.0,2,0,2,0,employee,0,29,14.5,0,0.0,1
15688,False,1.0,2.0,12.0,161.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
15692,False,1.0,9.0,53.0,1304.0,0,0,0,0,employee,0,0,0,0,0,7
15700,True,5.0,162.0,67.0,1355.0,1,0,0,1,employee,0,6,6.0,0,0.0,8
15702,False,5.0,42.0,299.0,2234.0,3,1,1,1,employee,0,22,7.333333333333333,0,84.0,1
15708,True,14.0,1219.0,435.0,3566.0,12,0,1,2,employee,2,660,55.0,244,0.6666666666666666,20
15710,False,7.0,438.0,420.0,6311.0,4,0,1,2,employee,0,30,7.5,0,0.0,0
15715,False,2.0,52.0,185.0,1232.0,2,0,2,0,employee,0,10,5.0,0,0.0,0
15735,False,2.0,62.0,21.0,242.0,2,0,0,2,employee,0,22,11.0,0,1.0,3
15736,False,10.0,272.0,350.0,2369.0,5,0,1,2,employee,0,59,11.8,0,0.0,0
15746,False,3.0,51.0,118.0,985.0,1,0,0,1,employee,0,2,2.0,0,0.0,1
15747,False,1.0,6.0,19.0,163.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
15748,False,21.0,782.0,957.0,8528.0,15,0,0,2,employee,0,284,18.933333333333334,0,0.5333333333333333,13
15761,True,32.0,857.0,913.0,8044.0,6,0,1,1,employee,0,131,21.833333333333332,0,2.0,14
15762,False,3.0,40.0,459.0,3351.0,2,0,1,1,employee,0,4,2.0,0,0.0,0
15765,True,112.0,1575.0,1343.0,16104.0,19,0,0,4,employee,2,349,18.36842105263158,300,10.421052631578947,205
15766,False,3.0,127.0,358.0,2209.0,3,0,2,1,employee,0,9,3.0,0,0.0,0
15769,False,275.0,2945.0,3134.0,33156.0,8,0,1,3,employee,0,186,23.25,0,0.125,2
15771,False,4.0,205.0,40.0,336.0,3,0,2,1,employee,0,9,3.0,0,0.0,0
15772,False,1.0,8.0,44.0,298.0,2,0,1,1,employee,0,23,11.5,0,0.0,0
15775,False,2.0,98.0,36.0,486.0,1,0,1,0,employee,0,9,9.0,0,0.0,0
15776,True,281.0,4909.0,7923.0,63651.0,13,1,2,3,employee,0,156,12.0,0,15.692307692307692,21
15777,True,2.0,149.0,77.0,1361.0,3,0,1,2,employee,0,11,3.6666666666666665,0,0.0,0
15785,False,1.0,2.0,51.0,469.0,5,0,3,0,employee,0,64,12.8,0,0.0,0
15786,False,9.0,277.0,948.0,7922.0,2,0,1,1,employee,0,20,10.0,0,0.0,0
15787,True,55.0,200.0,503.0,5507.0,2,0,1,1,employee,0,4,2.0,0,0.0,0
15788,False,4.0,190.0,473.0,3497.0,1,0,0,1,employee,0,7,7.0,0,0.0,0
15791,False,7.0,84.0,278.0,2294.0,2,0,0,2,employee,0,22,11.0,0,0.0,0
15793,False,6.0,106.0,281.0,3916.0,6,0,1,1,employee,0,63,10.5,0,0.0,5
15796,False,2.0,28.0,122.0,2628.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15801,False,3.0,143.0,179.0,2096.0,3,0,1,1,employee,0,31,10.333333333333334,0,0.0,0
15803,False,2.0,41.0,33.0,325.0,1,0,0,1,employee,0,4,4.0,0,0.0,4
15805,False,4.0,29.0,372.0,2241.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15809,False,23.0,299.0,182.0,1563.0,8,0,1,1,employee,0,113,14.125,0,0.625,6
15810,False,65.0,723.0,575.0,6636.0,11,1,1,2,employee,0,256,23.272727272727273,0,0.45454545454545453,8
15811,False,1.0,272.0,485.0,1256.0,2,0,2,0,employee,0,22,11.0,0,0.0,0
15812,False,8.0,21.0,145.0,1172.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
15813,False,7.0,47.0,1223.0,4612.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15815,False,16.0,492.0,391.0,3072.0,2,0,1,1,employee,0,5,2.5,0,0.0,0
15821,False,10.0,268.0,591.0,4444.0,1,0,1,0,employee,0,2,2.0,0,0.0,4
15828,False,3.0,73.0,373.0,2298.0,3,0,2,0,employee,0,14,4.666666666666667,0,0.0,0
15832,False,2.0,29.0,90.0,1278.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15836,False,6.0,86.0,146.0,2028.0,4,0,2,1,employee,0,25,6.25,0,0.0,0
15837,False,49.0,96.0,55.0,828.0,3,0,0,3,employee,0,33,11.0,0,0.0,0
15838,False,4.0,528.0,105.0,1103.0,1,0,0,1,employee,0,40,40.0,0,0.0,0
15848,False,23.0,277.0,961.0,6601.0,8,0,1,2,employee,0,141,17.625,0,0.375,3
15850,False,8.0,326.0,487.0,3898.0,11,0,1,2,employee,0,166,15.090909090909092,0,0.0,3
15851,False,2.0,27.0,57.0,433.0,10,0,2,2,employee,0,223,22.3,0,0.0,0
15855,False,9.0,181.0,78.0,927.0,3,0,1,1,employee,0,40,13.333333333333334,0,0.0,0
15857,False,76.0,740.0,2104.0,15125.0,1,0,1,0,employee,0,2,2.0,0,0.0,2
15861,False,1.0,593.0,0.0,0.0,2,0,1,1,employee,0,4,2.0,0,0.0,0
15862,False,7.0,45.0,320.0,2154.0,3,0,1,1,employee,0,17,5.666666666666667,0,0.0,0
15864,False,1.0,6.0,19.0,164.0,2,0,2,0,employee,0,5,2.5,0,0.0,2
15868,False,5.0,31.0,71.0,624.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
15869,True,4.0,153.0,294.0,1869.0,5,0,2,1,employee,0,122,24.4,0,0.4,2
15871,False,7.0,51.0,422.0,2690.0,1,0,0,1,employee,0,12,12.0,0,0.0,60
15874,False,3.0,13.0,37.0,575.0,1,0,1,0,employee,0,7,7.0,0,0.0,0
15875,True,20.0,730.0,1375.0,9263.0,2,0,2,0,employee,0,47,23.5,0,0.0,0
15877,False,10.0,79.0,713.0,5195.0,3,0,1,2,employee,0,9,3.0,0,0.0,0
15882,False,4.0,108.0,273.0,2032.0,4,1,1,2,employee,0,22,5.5,0,0.0,0
15886,False,21.0,647.0,491.0,4253.0,2,0,0,2,employee,0,11,5.5,0,0.0,0
15888,False,21.0,610.0,292.0,2785.0,4,0,1,1,employee,0,59,14.75,0,0.0,2
15890,False,4.0,266.0,65.0,1416.0,1,0,1,0,employee,0,2,2.0,0,0.0,2
15894,True,6.0,292.0,82.0,784.0,4,0,2,0,employee,0,79,19.75,0,0.5,3
15899,False,20.0,199.0,755.0,4694.0,5,0,2,0,employee,0,39,7.8,0,0.0,0
15900,True,30.0,1045.0,1678.0,14125.0,9,0,2,1,employee,0,333,37.0,0,2.111111111111111,21
15904,False,4.0,28.0,213.0,1400.0,2,0,2,0,employee,0,22,11.0,0,0.0,0
15906,False,35.0,2386.0,825.0,7207.0,5,0,1,2,employee,0,28,5.6,0,0.0,1
15907,False,5.0,108.0,236.0,1323.0,16,0,2,1,employee,3,494,30.875,657,0.0,0
15909,False,1.0,264.0,72.0,339.0,13,0,1,2,employee,0,351,27.0,0,6.230769230769231,83
15910,False,3.0,28.0,46.0,559.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
15911,False,6.0,90.0,638.0,3814.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15913,False,9.0,350.0,117.0,1255.0,4,0,2,0,employee,0,34,8.5,0,0.0,0
15922,False,13.0,118.0,374.0,2481.0,5,0,1,2,employee,0,33,6.6,0,0.0,0
15923,False,2.0,36.0,120.0,826.0,3,0,2,1,employee,0,64,21.333333333333332,0,0.0,0
15926,True,13.0,635.0,154.0,2263.0,3,0,0,2,employee,0,24,8.0,0,0.0,0
15929,False,4.0,68.0,184.0,1817.0,2,0,1,1,employee,0,5,2.5,0,0.0,0
15931,True,34.0,919.0,1227.0,10174.0,4,0,1,1,employee,0,75,18.75,0,2.0,16
15932,False,2.0,26.0,164.0,676.0,8,1,0,2,employee,3,346,43.25,332,0.5,6
15933,True,15.0,597.0,688.0,6778.0,9,0,2,2,employee,2,279,31.0,1420,0.1111111111111111,0
15934,False,1.0,5.0,29.0,205.0,4,0,0,2,employee,1,236,59.0,949,0.25,1
15937,False,7.0,273.0,291.0,2865.0,2,0,1,1,employee,0,5,2.5,0,0.0,0
15938,False,4.0,74.0,82.0,1037.0,2,0,0,2,employee,0,6,3.0,0,0.0,2
15948,False,5.0,47.0,400.0,2432.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15952,False,2.0,6.0,213.0,1451.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
15953,True,10.0,661.0,532.0,3966.0,3,0,0,2,employee,0,29,9.666666666666666,0,0.0,1
15954,False,1.0,2.0,13.0,109.0,1,0,0,1,employee,0,2,2.0,0,0.0,1
15955,False,28.0,507.0,1853.0,17382.0,2,0,2,0,employee,0,18,9.0,0,0.0,0
15958,False,1.0,180.0,2.0,49.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
15964,False,3.0,31.0,123.0,1797.0,2,0,1,1,employee,0,6,3.0,0,0.0,0
15966,False,6.0,71.0,652.0,4743.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
15967,False,3.0,39.0,44.0,293.0,2,0,1,1,employee,0,4,2.0,0,0.0,0
15968,True,5.0,233.0,115.0,904.0,4,0,0,3,employee,0,58,14.5,0,0.0,1
15977,False,8.0,82.0,499.0,4077.0,2,0,1,1,employee,0,6,3.0,0,0.0,0
15978,False,2.0,111.0,99.0,538.0,2,0,1,1,employee,0,4,2.0,0,0.0,43
15982,False,2.0,16.0,51.0,450.0,2,0,0,2,employee,0,10,5.0,0,0.0,0
15985,False,3.0,48.0,65.0,704.0,2,0,0,1,employee,0,23,11.5,0,0.0,0
15989,False,2.0,87.0,128.0,1117.0,12,0,2,1,employee,0,349,29.083333333333332,0,0.16666666666666666,4
15991,True,5.0,121.0,155.0,1209.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
15992,False,21.0,355.0,391.0,3772.0,3,0,0,2,employee,0,13,4.333333333333333,0,0.0,0
15995,True,2.0,57.0,10.0,126.0,2,0,1,1,employee,0,6,3.0,0,0.0,0
15998,False,4.0,103.0,72.0,964.0,2,0,1,1,employee,0,7,3.5,0,0.0,0
16014,False,36.0,1753.0,1568.0,11196.0,5,0,0,2,employee,0,66,13.2,0,1.2,11
16015,False,16.0,225.0,236.0,2369.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
16017,True,50.0,2999.0,1092.0,8759.0,8,0,0,3,employee,0,86,10.75,0,2.625,18
16023,False,2.0,39.0,71.0,597.0,4,0,2,1,employee,0,53,13.25,0,0.75,3
16027,False,2.0,40.0,29.0,309.0,4,0,2,0,employee,0,52,13.0,0,0.5,2
16029,True,441.0,15904.0,14446.0,133326.0,11,0,1,3,employee,1,264,24.0,64,1.3636363636363635,19
16033,False,2.0,49.0,108.0,911.0,9,0,1,2,employee,0,282,31.333333333333332,0,0.1111111111111111,3
