id,patch_size,patch_churn,diff_complexity,diff_size,number_comments,number_users,number_contributors,number_core_devs,opened_by,number_of_patches,words_in_discussion,words_per_comment_in_discussion,snippets_size,mean_time_between_replies,discussion_length
2306,1.0,4.0,33.0,324.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
10062,2.0,22.0,20.0,181.0,0,0,0,0,employee,0,0,0,0,0,0
11649,5.0,102.0,280.0,4349.0,2,0,2,0,employee,0,13,6.5,0,0.5,6
4189,6.0,231.0,71.0,897.0,2,0,1,0,employee,0,6,3.0,0,0.0,0
213,25.0,1034.0,371.0,3300.0,0,0,0,0,employee,0,0,0,0,0,0
1320,36.0,3175.0,167.0,1995.0,1,0,1,0,employee,0,3,3.0,0,0.0,8
2393,7.0,230.0,112.0,978.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
4682,1.0,1.0,165.0,1246.0,1,0,1,0,employee,0,3,3.0,0,0.0,4
3320,8.0,315.0,358.0,3514.0,9,0,3,0,employee,0,77,8.555555555555555,0,2.888888888888889,26
6804,1.0,6.0,36.0,332.0,0,0,0,0,employee,0,0,0,0,0,1
3658,2.0,21.0,388.0,4619.0,0,0,0,0,employee,0,0,0,0,0,2
6456,2.0,24.0,25.0,181.0,3,0,2,0,employee,0,17,5.666666666666667,0,0.0,0
5527,4.0,21.0,27.0,424.0,1,0,1,0,employee,0,3,3.0,0,0.0,4
6298,2.0,8.0,35.0,316.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
479,12.0,313.0,387.0,3631.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
5077,1.0,4.0,88.0,868.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
1933,7.0,268.0,541.0,5699.0,3,0,3,0,employee,0,83,27.666666666666668,0,3.0,11
7682,59.0,855.0,3359.0,34139.0,35,1,6,1,employee,4,958,27.37142857142857,10238,6.257142857142857,233
10456,35.0,2621.0,2871.0,24430.0,4,0,2,1,employee,0,180,45.0,0,3.75,19
6268,3.0,17.0,604.0,8311.0,1,0,1,0,employee,0,8,8.0,0,0.0,0
10527,3.0,41.0,69.0,654.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
4891,4.0,111.0,149.0,1726.0,2,0,2,0,employee,0,6,3.0,0,0.0,14
1767,3.0,25.0,175.0,1242.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
10365,2.0,44.0,182.0,1435.0,1,0,1,0,employee,0,5,5.0,0,0.0,19
8083,5.0,56.0,12.0,382.0,0,0,0,0,employee,0,0,0,0,0,0
10808,23.0,155.0,358.0,3457.0,0,0,0,0,employee,0,0,0,0,0,1
1927,27.0,562.0,200.0,3170.0,0,0,0,0,employee,0,0,0,0,0,0
5393,10.0,603.0,215.0,2787.0,11,0,4,0,employee,0,75,6.818181818181818,0,1.3636363636363635,20
1379,66.0,1983.0,1113.0,9784.0,0,0,0,0,employee,0,0,0,0,0,7
606,4.0,38.0,7.0,154.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
7144,1.0,7.0,150.0,949.0,1,0,1,0,employee,0,20,20.0,0,0.0,0
1986,16.0,287.0,306.0,3269.0,0,0,0,0,employee,0,0,0,0,0,1
9032,42.0,274.0,1295.0,11350.0,0,0,0,0,employee,0,0,0,0,0,0
9189,1.0,11.0,119.0,1257.0,3,0,2,0,employee,0,25,8.333333333333334,0,262.3333333333333,3
3574,10.0,202.0,184.0,2161.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
95,5.0,107.0,159.0,1317.0,0,0,0,0,employee,0,0,0,0,0,0
9105,42.0,608.0,887.0,9624.0,7,0,3,0,employee,0,153,21.857142857142858,0,0.5714285714285714,5
611,1.0,4.0,35.0,323.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
6927,3.0,220.0,130.0,1451.0,5,0,3,0,employee,0,36,7.2,0,4.2,52
5504,3.0,69.0,770.0,8764.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
501,3.0,44.0,215.0,1981.0,0,0,0,0,employee,0,0,0,0,0,0
2685,4.0,207.0,378.0,4224.0,2,0,2,0,employee,0,6,3.0,0,0.0,13
4734,14.0,342.0,890.0,7366.0,13,1,1,0,temporary,0,113,8.692307692307692,0,3.8461538461538463,54
6736,16.0,323.0,437.0,4101.0,0,0,0,0,employee,0,0,0,0,0,14
5616,4.0,33.0,10.0,183.0,1,0,1,0,employee,0,3,3.0,0,0.0,1
650,5.0,353.0,203.0,1909.0,0,0,0,0,employee,0,0,0,0,0,2
455,16.0,875.0,511.0,4392.0,0,0,0,0,employee,0,0,0,0,0,0
150,11.0,244.0,339.0,3070.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
1546,44.0,1988.0,989.0,9750.0,1,0,1,0,employee,0,3,3.0,0,0.0,14
2276,8.0,174.0,296.0,2587.0,3,0,2,0,employee,0,12,4.0,0,1.6666666666666667,7
4070,40.0,520.0,963.0,9398.0,2,0,1,0,employee,0,11,5.5,0,0.0,0
2057,1.0,48.0,3.0,49.0,2,0,1,0,employee,0,6,3.0,0,0.0,0
3228,2.0,18.0,403.0,4472.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
3754,14.0,288.0,238.0,2003.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
6350,2.0,49.0,186.0,2407.0,0,0,0,0,employee,0,0,0,0,0,0
3468,3.0,67.0,6.0,87.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
10883,10.0,282.0,650.0,5513.0,1,0,1,0,employee,0,9,9.0,0,0.0,33
6039,81.0,2021.0,3260.0,28718.0,0,0,0,0,employee,0,0,0,0,0,22
11610,8.0,58.0,81.0,592.0,1,0,1,0,employee,1,144,144.0,8220,0.0,2
9540,2.0,64.0,195.0,1312.0,0,0,0,0,employee,0,0,0,0,0,0
5974,52.0,86.0,1080.0,11533.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
7756,170.0,537.0,6643.0,59474.0,0,0,0,0,employee,0,0,0,0,0,0
3528,3.0,15.0,43.0,434.0,2,0,1,0,employee,0,6,3.0,0,0.0,0
7812,2.0,80.0,594.0,8365.0,0,0,0,0,employee,0,0,0,0,0,0
2277,14.0,456.0,141.0,1756.0,1,0,1,0,employee,0,6,6.0,0,0.0,1
378,2.0,29.0,-127.0,-1647.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
245,28.0,264.0,702.0,6559.0,0,0,0,0,employee,0,0,0,0,0,0
318,3.0,62.0,307.0,2111.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
531,2.0,17.0,84.0,620.0,0,0,0,0,employee,0,0,0,0,0,1
583,6.0,346.0,83.0,991.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
3987,3.0,8.0,142.0,1232.0,3,0,2,0,employee,0,13,4.333333333333333,0,0.0,0
4243,2.0,13.0,0.0,5.0,2,0,2,0,employee,0,12,6.0,0,1.0,2
10673,8.0,1436.0,655.0,4587.0,2,0,1,0,employee,0,145,72.5,0,0.5,25
4760,2.0,65.0,88.0,864.0,3,0,2,0,employee,0,9,3.0,0,7.333333333333333,26
950,1.0,16.0,59.0,443.0,6,0,2,0,employee,0,65,10.833333333333334,0,0.0,0
