id,patch_size,patch_churn,diff_complexity,diff_size,number_comments,number_users,number_contributors,number_core_devs,opened_by,number_of_patches,words_in_discussion,words_per_comment_in_discussion,snippets_size,mean_time_between_replies,discussion_length
1115,4.0,96.0,526.0,4647.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
1088,1.0,2.0,20.0,117.0,0,0,0,0,employee,0,0,0,0,0,0
477,1.0,55.0,105.0,558.0,3,0,1,1,employee,0,102,34.0,0,0.0,0
1789,2.0,24.0,465.0,2650.0,3,0,1,1,employee,0,24,8.0,0,0.0,2
2601,2.0,89.0,77.0,573.0,2,0,1,1,employee,0,4,2.0,0,0.0,0
4206,2.0,9.0,60.0,486.0,0,0,0,0,employee,0,0,0,0,0,0
2594,1.0,23.0,152.0,924.0,1,0,0,1,employee,0,3,3.0,0,0.0,0
467,2.0,7.0,33.0,252.0,0,0,0,0,employee,0,0,0,0,0,0
1046,24.0,1575.0,877.0,7149.0,5,0,1,1,employee,0,37,7.4,0,2.4,13
1668,8.0,67.0,283.0,2180.0,1,1,0,0,employee,0,13,13.0,0,0.0,0
781,2.0,15.0,112.0,768.0,0,0,0,0,employee,0,0,0,0,0,0
1497,4.0,314.0,312.0,2493.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
1107,5.0,26.0,403.0,3084.0,0,0,0,0,employee,0,0,0,0,0,0
668,2.0,38.0,445.0,3611.0,0,0,0,0,employee,0,0,0,0,0,0
4442,1.0,19.0,64.0,965.0,0,0,0,0,employee,0,0,0,0,0,7
4818,4.0,25.0,195.0,1269.0,1,0,0,1,employee,0,1,1.0,0,0.0,0
397,3.0,23.0,146.0,1132.0,3,0,2,0,employee,1,29,9.666666666666666,33,0.0,0
711,5.0,177.0,330.0,2075.0,0,0,0,0,employee,0,0,0,0,0,0
56,4.0,472.0,141.0,931.0,1,0,0,1,employee,0,6,6.0,0,0.0,0
610,3.0,30.0,458.0,3763.0,2,0,1,1,employee,0,4,2.0,0,0.0,0
2148,5.0,615.0,202.0,1427.0,0,0,0,0,employee,0,0,0,0,0,0
460,21.0,720.0,1048.0,7840.0,3,0,1,1,employee,0,28,9.333333333333334,0,0.0,0
3331,30.0,368.0,1677.0,10531.0,1,0,0,1,employee,0,5,5.0,0,0.0,0
1063,3.0,36.0,256.0,2294.0,1,0,0,1,employee,0,3,3.0,0,0.0,0
26,4.0,384.0,260.0,1772.0,0,0,0,0,employee,0,0,0,0,0,0
1450,2.0,19.0,189.0,2036.0,0,0,0,0,employee,0,0,0,0,0,0
1598,3.0,213.0,55.0,558.0,12,0,1,1,employee,0,220,18.333333333333332,0,0.08333333333333333,4
4749,1.0,8.0,3.0,51.0,5,0,1,2,employee,1,129,25.8,1444,0.0,2
840,14.0,297.0,966.0,8240.0,2,0,2,0,employee,0,6,3.0,0,0.0,0
4629,19.0,1755.0,810.0,5749.0,1,0,0,1,employee,0,23,23.0,0,0.0,0
172,5.0,48.0,483.0,3807.0,0,0,0,0,employee,0,0,0,0,0,0
4793,16.0,547.0,1812.0,16852.0,2,0,0,1,employee,1,86,43.0,1243,0.0,0
2080,7.0,90.0,642.0,5748.0,6,0,1,1,employee,3,71,11.833333333333334,695,0.0,0
1280,9.0,309.0,420.0,2893.0,1,0,0,1,employee,0,6,6.0,0,0.0,0
1282,4.0,267.0,265.0,1761.0,2,0,1,1,employee,0,4,2.0,0,0.0,0
733,1.0,4.0,70.0,373.0,0,0,0,0,employee,0,0,0,0,0,0
2366,3.0,231.0,317.0,2638.0,1,0,0,1,employee,0,3,3.0,0,0.0,1
2571,9.0,342.0,961.0,7751.0,2,0,2,0,employee,0,58,29.0,0,1.0,3
1272,8.0,145.0,766.0,7463.0,0,0,0,0,employee,0,0,0,0,0,0
30,2.0,32.0,106.0,622.0,0,0,0,0,employee,0,0,0,0,0,0
1487,1.0,41.0,104.0,506.0,2,0,1,0,employee,1,37,18.5,546,0.0,1
4812,7.0,404.0,338.0,2395.0,0,0,0,0,employee,0,0,0,0,0,1
1958,1.0,4.0,12.0,70.0,0,0,0,0,employee,0,0,0,0,0,0
5532,3.0,12.0,301.0,4517.0,3,0,1,1,employee,2,372,124.0,2194,0.0,0
2438,8.0,464.0,268.0,1976.0,0,0,0,0,employee,0,0,0,0,0,0
5053,1.0,4.0,109.0,897.0,0,0,0,0,employee,0,0,0,0,0,1
4472,1.0,26.0,20.0,323.0,0,0,0,0,employee,0,0,0,0,0,2
4469,1.0,12.0,405.0,3906.0,1,0,0,1,employee,0,3,3.0,0,0.0,0
2995,1.0,5.0,19.0,181.0,5,0,1,1,employee,0,66,13.2,0,0.0,0
971,1.0,2.0,151.0,942.0,0,0,0,0,employee,0,0,0,0,0,0
31,2.0,125.0,329.0,2821.0,1,0,0,1,employee,0,3,3.0,0,0.0,4
1782,4.0,618.0,441.0,3563.0,2,0,1,1,employee,0,8,4.0,0,0.0,0
